marketplace	customer_id	review_id	product_id	product_parent	product_title	product_category	star_rating	helpful_votes	total_votes	vine	verified_product	review_headline	review_body	review_date	sentiment
FR	bmYk2paZLE6iq1	TKrsuux6LTU7IiBk	VSDn4g9OE6	1308180036	Air Conditioner Model t6U6g	Refrigerator	5	32	14	N	Y	Great Microwave	This is a unsatisfactory Air Conditioner. I would recommend it.	2022-03-16	neutral
CA	XkF2D9qS09YMe5	8UUQkC5Ee5y42JID	8Rgi5qg6pI	5591143972	Toaster Model nUwJG	Toaster	5	14	52	Y	Y	Average Toaster	This is a fantastic Blender. I would not recommend it.	2016-07-14	neutral
DE	USmTDIdiVsBC3I	8ztf1vla1YV3thsp	eYq4QjC9YR	3892630087	Air Conditioner Model xvqKW	Microwave	4	7	39	N	N	Average Microwave	This is a excellent Air Conditioner. I would recommend it.	2011-10-29	neutral
DE	XWszqbY0QYmpk0	1OgXc7t27FgualIz	JhatK06mBr	8354186614	Microwave Model b9fVc	Toaster	5	39	89	N	N	Not good Blender	This is a fantastic Toaster. I would not recommend it.	2018-03-22	neutral
DE	NAm0xdquyaPHLO	fRrW2PJrwNOR7hlE	jt1JdmXJzh	5974985132	Microwave Model kZvWx	Blender	2	93	74	Y	N	Excellent Refrigerator	This is a poor Air Conditioner. I would not recommend it.	2020-07-10	negative
FR	v3q3aExNi2ulby	tufpSmjUZbq6sMK9	gfxiKD3hMx	6395732551	Refrigerator Model sCbru	Air Conditioner	3	90	30	Y	Y	Excellent Microwave	This is a unsatisfactory Toaster. I would not recommend it.	2020-06-27	neutral
UK	wXfnsfgNzZ7LG3	cgi2XdHZkVHXTGK4	IdO1wZsBgh	7387963790	Refrigerator Model keimm	Refrigerator	4	84	59	Y	N	Terrible Microwave	This is a excellent Microwave. I would not recommend it.	2017-11-09	positive
UK	K72TiNm0IK80pR	XFGJmwSxEMb6LhIP	wMhLxr6Rdn	6248070690	Refrigerator Model jRi4e	Blender	1	82	22	N	Y	Not good Air Conditioner	This is a excellent Blender. I would not recommend it.	2013-08-25	neutral
FR	0DU6s28GfAddSu	QVoK30u3YTJZJk12	Enp2xULsOH	8727790869	Air Conditioner Model mptTs	Toaster	4	10	10	N	N	Not good Air Conditioner	This is a mediocre Blender. I would recommend it.	2015-04-09	negative
UK	Spy7vQfq3r5tT6	VUGM5JEJa8CeyyBq	O64Qrc5X9O	4809492417	Microwave Model JYOh1	Toaster	3	54	81	N	Y	Average Refrigerator	This is a unsatisfactory Refrigerator. I would recommend it.	2013-02-12	neutral
FR	Tc9BhWUE9q8yWR	6SvtBMhyDZmUIaoM	KIoxkP3Wb5	5608859426	Blender Model p46H9	Toaster	3	73	14	N	N	Not good Toaster	This is a fantastic Blender. I would recommend it.	2022-11-08	neutral
UK	8O4kGyPm7pIiLl	TTL9QetswenVKnOw	w6mM12WLN8	3579405135	Blender Model IeIAK	Toaster	5	57	4	Y	Y	Average Toaster	This is a mediocre Microwave. I would recommend it.	2013-08-15	positive
FR	QiZm8BObPl809w	pWwU49qi6hBZQcFS	cZtv3IQpen	1606745824	Refrigerator Model w2Sga	Refrigerator	2	50	85	Y	N	Excellent Toaster	This is a fantastic Microwave. I would not recommend it.	2021-04-12	positive
FR	HFchwFbertqwTa	lThYoj5ZabeKhbJf	s6NBS5RmrQ	5263657481	Refrigerator Model JA9am	Refrigerator	4	35	77	Y	Y	Not good Blender	This is a poor Microwave. I would not recommend it.	2017-09-21	positive
US	NUnLQtVCNNayGH	66VRXfeR5y4L6IVU	u40Kmm6fb0	7184800374	Toaster Model Qxw4G	Microwave	4	49	25	Y	N	Great Refrigerator	This is a unsatisfactory Air Conditioner. I would recommend it.	2016-01-11	positive
CA	50xIvEchCsTswu	Uifnck9KONWfPohZ	xx5P7upiNf	5104971224	Air Conditioner Model FGJc5	Microwave	3	100	32	Y	N	Not good Air Conditioner	This is a excellent Blender. I would not recommend it.	2011-06-30	negative
US	Q9sKjMPYdPjgRX	21jn7dYEXhFQNHS8	wdceOtg4Pw	6021526211	Blender Model IPxfl	Blender	5	29	61	N	N	Terrible Blender	This is a poor Toaster. I would not recommend it.	2017-06-29	positive
US	ImwLEOyHtX5SZ6	SBt1SGrT2iJmodWq	R92qJozowD	4232729117	Air Conditioner Model k85WE	Microwave	1	21	67	N	N	Excellent Toaster	This is a poor Toaster. I would not recommend it.	2017-02-10	negative
FR	EL49Xdqmv8qgsf	rsmr98LPcweHNDYd	IqRqtyJteH	3491509025	Refrigerator Model f2nkt	Microwave	1	46	92	N	N	Great Air Conditioner	This is a mediocre Toaster. I would recommend it.	2018-10-31	negative
US	iMUSUyD4OfSmTk	ggAoOqpynJ0oYjoZ	3gGbLbMbzL	7754841335	Air Conditioner Model nNeTK	Refrigerator	3	17	89	N	Y	Great Microwave	This is a mediocre Refrigerator. I would not recommend it.	2022-04-16	neutral
UK	yfYntlHvGrkOwF	RNwKeyaxuE5weZCL	z5g5nJXS5T	9044314000	Air Conditioner Model jaG7B	Blender	2	13	0	Y	Y	Terrible Air Conditioner	This is a mediocre Refrigerator. I would recommend it.	2014-06-03	negative
US	Y4DmCbSoRnlPor	d3lR62kia1PI0Djq	jvjbQD5GZK	7873805806	Microwave Model 5GOo6	Air Conditioner	3	97	27	N	Y	Excellent Microwave	This is a mediocre Refrigerator. I would recommend it.	2014-10-06	neutral
US	8BmZvlFoIQiolw	3lZBtiRRYR56jmmh	D8Es2Gjexf	6437494159	Air Conditioner Model acVtm	Blender	4	89	59	N	N	Not good Air Conditioner	This is a unsatisfactory Blender. I would recommend it.	2015-03-26	positive
CA	WsWEKal6QA6NVy	1luo1utk45gnLFt8	6ibAtogjzf	4540304129	Air Conditioner Model idmMl	Refrigerator	3	25	3	N	N	Excellent Toaster	This is a unsatisfactory Air Conditioner. I would not recommend it.	2011-12-31	negative
FR	B3XxdQpvJIdOga	vE2pBcZoOnW3PRWz	wZrUNeyOhI	6661962765	Air Conditioner Model aZKNW	Microwave	1	35	28	N	Y	Great Air Conditioner	This is a unsatisfactory Air Conditioner. I would not recommend it.	2010-11-28	negative
US	WKJKdCgPNacsHk	ZoMvdbdvd4Ds61bE	u4TVDMMaAE	2552504402	Refrigerator Model PEtMb	Blender	5	24	98	Y	N	Terrible Blender	This is a mediocre Microwave. I would recommend it.	2010-02-21	neutral
DE	UIAeBgb2wb8ZIn	YOX8q4iuHMYgVFZ9	2wf0VzQtDh	5606960002	Microwave Model B24Fo	Air Conditioner	1	59	6	Y	N	Average Toaster	This is a excellent Refrigerator. I would not recommend it.	2022-06-18	positive
FR	BYYU6WjCdEKtEz	53ti6X8SXJUDN9FO	1T1LnLGw3s	1524403076	Blender Model pmDYq	Air Conditioner	3	81	95	Y	Y	Not good Blender	This is a poor Refrigerator. I would recommend it.	2019-10-03	negative
DE	9EHEDfBS1o0BFr	zVi6Oe7mxXmicDqZ	V2ySGxUtcS	7342929423	Air Conditioner Model SIciw	Air Conditioner	4	89	39	Y	N	Terrible Microwave	This is a mediocre Toaster. I would recommend it.	2015-12-14	neutral
UK	SY0ww7c5EQdl2u	C4Ta6btIglQp1o4m	o98LRk4sXy	1927210260	Air Conditioner Model FXZaf	Refrigerator	5	61	97	Y	Y	Great Blender	This is a unsatisfactory Toaster. I would not recommend it.	2017-07-15	neutral
CA	0HTnlxXY4PDdBk	7vbmp8mtwFqEopwW	cIOVHte1n7	5160723375	Blender Model JqgVp	Toaster	4	16	94	N	Y	Terrible Blender	This is a excellent Microwave. I would not recommend it.	2013-11-16	neutral
FR	ntlm4xgiRQ4N8i	z43ycfhSLMQGsa80	uEXIzG2Paq	2286533716	Air Conditioner Model opECe	Refrigerator	4	34	44	N	Y	Not good Microwave	This is a fantastic Microwave. I would recommend it.	2021-12-10	positive
UK	tXu2U6F15f2gbC	qr6jk7JjvM1aLLuS	hesBPvrSv0	6325900061	Microwave Model FaT5D	Toaster	4	9	55	Y	N	Terrible Air Conditioner	This is a poor Refrigerator. I would not recommend it.	2012-07-21	neutral
US	sg3F7sNzOCSjO3	kKq9XJmkRYYlIXAg	C0MGyKFWiD	7943409671	Air Conditioner Model DczXS	Blender	4	95	57	Y	N	Terrible Blender	This is a mediocre Blender. I would not recommend it.	2023-07-21	neutral
US	3m13HkyaBkZXZn	bhndwVyLG3BfpunD	3EqdSlw816	6317489476	Blender Model p5lpK	Microwave	1	74	28	N	Y	Terrible Microwave	This is a excellent Air Conditioner. I would recommend it.	2016-08-04	negative
FR	NA1WirjqQjQRHL	boL4k2DZQWrRBGlB	Dunh1kogqQ	4225343226	Microwave Model wEu5Y	Blender	1	52	5	Y	Y	Great Refrigerator	This is a fantastic Toaster. I would recommend it.	2011-07-16	neutral
CA	Rp66lZdNWbweLM	p0vP28u6Zd4mqG8m	2k7mPeKcR2	2372360642	Toaster Model 3OLw4	Microwave	2	9	70	Y	N	Great Toaster	This is a mediocre Refrigerator. I would not recommend it.	2021-01-16	neutral
US	Rt1CDZ2EOkqS6b	htV3bbnwqq0RMmSB	UQ76BFP8ty	1741617003	Microwave Model TohFl	Blender	1	27	18	Y	N	Terrible Refrigerator	This is a poor Blender. I would recommend it.	2018-08-19	neutral
DE	oFInAsntaq7ndc	M42z7qYdNMIU61p8	4nsuNOfVQC	3623828920	Refrigerator Model jfccl	Air Conditioner	2	69	7	Y	N	Excellent Air Conditioner	This is a fantastic Blender. I would not recommend it.	2017-03-30	negative
FR	DLgo2g87YeH7wB	AV6WHyCUWHMtjcLu	TI1vu4iDD7	1875506018	Microwave Model rwBpq	Toaster	2	31	34	Y	Y	Great Refrigerator	This is a fantastic Toaster. I would not recommend it.	2016-12-23	positive
DE	HX3BaT889WgW8i	qpZuVc2EfFwAUG79	ybnytjEYqY	2459534957	Blender Model jD7bd	Refrigerator	1	33	77	N	Y	Average Refrigerator	This is a mediocre Air Conditioner. I would not recommend it.	2018-04-18	positive
UK	g4cWO29zmoHL7B	U2PXRpEmxwXzTgLU	settuTRo8v	9558062719	Air Conditioner Model PQaJn	Microwave	5	49	95	N	Y	Great Blender	This is a poor Toaster. I would not recommend it.	2018-03-17	positive
CA	3g6AxDzg0Epscd	iRqtpSMoDiHoe7j5	6I2ezYuyDQ	4010316405	Refrigerator Model MFeNc	Microwave	2	80	74	Y	N	Not good Air Conditioner	This is a unsatisfactory Refrigerator. I would recommend it.	2015-11-25	negative
CA	h0fCgisbb3FC35	axY64pK5F2dKtiAr	ZKNihOtLsW	3240279105	Blender Model CpIeZ	Toaster	4	74	11	Y	N	Excellent Air Conditioner	This is a poor Air Conditioner. I would not recommend it.	2019-04-22	negative
UK	w0UrkOU0FpmVtK	indlovlj7SiikHWi	2oNGCkmoXz	7305795118	Blender Model EBknr	Refrigerator	2	66	75	Y	N	Average Blender	This is a poor Air Conditioner. I would recommend it.	2018-07-13	negative
CA	7Oi6nFpvBdlyGU	Pqa1cp2BjFHcSo5y	Xjf36gskS4	1390100346	Refrigerator Model aacky	Toaster	1	88	94	Y	Y	Terrible Blender	This is a mediocre Blender. I would recommend it.	2014-11-17	positive
CA	yL4Hp4rUVF9sms	Kbrl5i5VYWGmoznk	KvGiak2kcS	8470859194	Toaster Model Vwhj8	Microwave	4	37	100	N	Y	Average Blender	This is a unsatisfactory Refrigerator. I would not recommend it.	2023-09-12	neutral
US	KGoA0voySYqvbm	WJA3cQQ9siwiSe46	bvJ2mdhKql	2128912622	Blender Model DXcCs	Blender	4	71	13	N	Y	Terrible Refrigerator	This is a poor Air Conditioner. I would recommend it.	2015-05-17	neutral
FR	gO7gczKOX4uEht	inovWVZGrjz9x80k	8HhrRfTItX	6437119366	Blender Model 2vUKu	Blender	3	35	1	N	Y	Terrible Toaster	This is a poor Air Conditioner. I would not recommend it.	2021-12-07	negative
DE	XP5HcrKVm4UBgh	FHhgr5NrhGUEcOlJ	QECvNIdMV7	7640279009	Refrigerator Model 2GHh4	Refrigerator	1	90	5	N	Y	Great Blender	This is a poor Blender. I would recommend it.	2021-12-08	positive
CA	PMFdJzv0TPd9um	EFKlh2ZhS4sIrM2q	S7Wn6UC2K9	3700792644	Blender Model p3wTe	Refrigerator	1	57	60	N	Y	Excellent Toaster	This is a mediocre Microwave. I would recommend it.	2015-09-12	positive
CA	FfpWGqJ8jzqDHi	1rweiEnMSuGcAQc8	UlN69PDml3	4460193474	Microwave Model uPffj	Microwave	5	98	55	Y	N	Great Air Conditioner	This is a unsatisfactory Air Conditioner. I would recommend it.	2012-02-06	negative
US	mvodkHOsGNjCdY	mC8BGy4MVX3hJvaD	TIn9ENhDV4	8427558482	Toaster Model alN6t	Air Conditioner	3	1	25	N	N	Terrible Microwave	This is a unsatisfactory Toaster. I would recommend it.	2018-11-10	negative
CA	VyWySsxnzOOXHf	wJd0mFaQ9VC8Bl1R	xDCsbiYjk9	8299639564	Microwave Model FW2dJ	Air Conditioner	4	78	16	Y	N	Excellent Microwave	This is a fantastic Air Conditioner. I would recommend it.	2016-06-13	positive
UK	ugarOSMUBc0xRJ	fPGKas8DyFUSnlkz	71NTCZkExl	1830834228	Blender Model LPNVG	Air Conditioner	3	36	78	N	Y	Average Microwave	This is a unsatisfactory Toaster. I would not recommend it.	2010-09-23	positive
UK	F4zaqlzTewLFPl	HrUfoNYzWiYurk3K	xIJdCRMAj9	3025170225	Toaster Model QEcf9	Refrigerator	5	98	50	N	N	Great Toaster	This is a poor Blender. I would recommend it.	2013-04-22	negative
UK	7DV53vmcQR2HP7	WoJyg7Bh4FKAc1Oe	y2dvbSpfql	5428915664	Toaster Model 5MeP9	Blender	5	7	60	N	Y	Excellent Microwave	This is a fantastic Toaster. I would not recommend it.	2013-04-04	negative
UK	ZNu5Fe0rxzm8os	InLIUEA0X3hxfgKe	hizPiQ7gD8	5413188363	Toaster Model P1CY1	Refrigerator	1	18	17	Y	Y	Not good Toaster	This is a fantastic Toaster. I would not recommend it.	2014-09-24	positive
FR	ReVPDWFHU2KuSJ	rNhyDZBbuonTv0m2	DZeCKTjXln	7881312611	Toaster Model 8hvRn	Microwave	3	30	65	N	N	Average Air Conditioner	This is a fantastic Microwave. I would recommend it.	2020-07-14	positive
CA	wQ3hUNG3FxLBuC	0rn2JM3RL9XAX1fM	e2sxsayzPM	8397810478	Refrigerator Model kZYHV	Blender	2	29	15	Y	N	Excellent Microwave	This is a fantastic Microwave. I would recommend it.	2014-05-26	neutral
UK	C0ZmrFoKNJWLdC	Ot8XiFQrpDfEESHh	pG4iaUE8r2	6457408921	Air Conditioner Model rfI1l	Air Conditioner	1	67	17	Y	N	Not good Refrigerator	This is a fantastic Blender. I would not recommend it.	2021-10-14	positive
UK	M0QpigC0VdnsPF	rno0cEW3vJnXP2EY	LOeCsgDMQm	9938752146	Air Conditioner Model GRR0n	Blender	2	53	43	N	N	Great Toaster	This is a mediocre Microwave. I would not recommend it.	2021-06-01	neutral
CA	j3mLSxbNh1oKM6	aB2aGDNsE1Ruij1d	VOnkaiL4jZ	4723800142	Microwave Model gU3dI	Air Conditioner	2	27	60	Y	N	Average Microwave	This is a fantastic Air Conditioner. I would not recommend it.	2020-07-14	negative
DE	1AO4kgW3RoqhR7	zZv9V3ZCAPweIDzO	qct8ytQGxG	3952247813	Air Conditioner Model yqktZ	Blender	1	5	69	N	N	Not good Refrigerator	This is a unsatisfactory Microwave. I would recommend it.	2023-10-06	neutral
DE	C2pvCbzfosXYyg	AvJDeWS7ZgEnhK10	GsjfxZIrr9	1283854935	Air Conditioner Model 7PIay	Blender	3	4	81	N	N	Excellent Microwave	This is a excellent Blender. I would not recommend it.	2017-10-05	negative
FR	RAU8fmURfalQam	mLoYvmoep6rFGFIb	bCwmfe0ZzK	4790600758	Microwave Model 8SZN4	Refrigerator	4	97	8	N	Y	Terrible Refrigerator	This is a fantastic Refrigerator. I would not recommend it.	2022-08-19	positive
FR	eDlbruE6bISnL8	HmZMsfsYsTwz3Qo4	IHbPOfS9sS	8415049913	Air Conditioner Model mmSkg	Refrigerator	5	43	75	Y	N	Average Refrigerator	This is a excellent Air Conditioner. I would not recommend it.	2011-03-22	positive
CA	aj2W902VCZOVek	fRSjHLqoAGaaqFtc	dkqdHv5KFN	6325952733	Blender Model 4bHzW	Blender	3	92	91	Y	Y	Great Toaster	This is a poor Toaster. I would not recommend it.	2016-02-04	negative
DE	BSkqaI5jppKFLh	LJP7mPW6r0CTn5ev	sYLuNmVR9R	5558112660	Air Conditioner Model pzdfX	Refrigerator	4	71	51	N	Y	Average Refrigerator	This is a mediocre Refrigerator. I would not recommend it.	2018-07-16	negative
FR	D0zFuB1U8vdK1q	aiilqcCqTv9RChTe	nbSLlDx1Ej	4942555250	Air Conditioner Model zZMsf	Microwave	1	77	32	N	N	Terrible Air Conditioner	This is a unsatisfactory Refrigerator. I would not recommend it.	2018-02-15	neutral
DE	smU87X5JZSvSl5	ht6bZDqyhqJVZ5KU	i7HDCPj708	7867976405	Toaster Model bwJFr	Toaster	4	30	23	N	Y	Not good Blender	This is a excellent Blender. I would recommend it.	2010-11-26	neutral
DE	vHPGZUtz061fFn	3YFcXndolAJcNDXE	1MOu0ZXIvN	4143407823	Microwave Model PzMK1	Air Conditioner	1	96	96	N	N	Not good Refrigerator	This is a mediocre Blender. I would not recommend it.	2022-07-06	neutral
FR	adCk2ZcQnOdzQb	ycgL8T9Fpy4liskp	F6CmwvvGtn	8496126546	Blender Model rR9MU	Air Conditioner	4	92	62	N	Y	Terrible Toaster	This is a poor Refrigerator. I would recommend it.	2022-04-06	positive
UK	tAX7NUUjy4opfk	qPmyqdjYXyRRaF20	Z6N23Lsr5m	3927577190	Microwave Model uHoEO	Toaster	4	54	94	N	N	Not good Toaster	This is a excellent Microwave. I would not recommend it.	2020-07-17	neutral
DE	s3S3m55eIwhnw0	NkZE6uytO3coafl1	jQcK9ej4Yt	1900641119	Blender Model auag1	Blender	5	42	50	Y	Y	Great Toaster	This is a excellent Refrigerator. I would not recommend it.	2023-07-10	neutral
CA	O7pADh1ibzQ2Mn	IKt2wRH2vKhRHxbQ	Jt3byiB6UU	5160041871	Toaster Model qcb22	Toaster	1	41	93	N	Y	Excellent Microwave	This is a excellent Toaster. I would recommend it.	2016-08-30	negative
CA	z6jSoFJp0sdlF1	zJKkjRdbkFix7SRh	LCeg2rHZhC	2667657058	Microwave Model TywOk	Microwave	2	55	8	Y	N	Not good Toaster	This is a fantastic Blender. I would not recommend it.	2020-10-04	positive
DE	rb5ghcGuFa2wHG	e8RbkRUZ7Am5qcgr	vnto2bVXXv	4113787673	Blender Model YlO8R	Toaster	5	36	53	Y	N	Average Toaster	This is a fantastic Microwave. I would recommend it.	2011-04-19	neutral
CA	ZLYEC26vfFWTxy	nVffeM1YUe1SS6NW	gQbNQ5Llwl	1998951541	Refrigerator Model kGAJ0	Air Conditioner	5	27	7	N	N	Excellent Microwave	This is a fantastic Microwave. I would not recommend it.	2013-10-10	negative
UK	kWht1ggtzoPPW9	V8QJba6atvxkvyGp	gavbk7HTLs	6200852033	Blender Model N9PH8	Blender	2	22	83	Y	Y	Excellent Toaster	This is a unsatisfactory Microwave. I would recommend it.	2010-07-02	positive
FR	3UHwA2v9oRJoap	zzbSW86o8HGuEndm	8OJPReiNs9	6694411648	Refrigerator Model LCPVp	Blender	4	84	64	Y	Y	Terrible Refrigerator	This is a mediocre Refrigerator. I would recommend it.	2012-06-07	negative
UK	oQ67HTuZJw177L	G7XXPkzZnRYt8fgr	a9L7uxSb5o	6888274179	Refrigerator Model dCP6w	Microwave	3	51	38	N	Y	Terrible Refrigerator	This is a excellent Blender. I would not recommend it.	2014-12-18	neutral
US	5UbFIFniLPuvcr	H8ItjxWAVUDQOyLl	5VWo560DWs	7243967409	Blender Model Jl3fu	Toaster	5	62	12	Y	Y	Great Toaster	This is a poor Toaster. I would recommend it.	2016-10-12	negative
CA	5oj9gG55VgirIm	rLkYdx0DL0W1cFzm	Qco4GjlJaF	2641780684	Blender Model faNJi	Blender	3	74	31	N	N	Not good Toaster	This is a poor Blender. I would not recommend it.	2019-08-25	neutral
CA	mJXlua501xtaMQ	nIoevc6t57dkpXuO	gl0U7h0Ell	8730502484	Refrigerator Model vtPB4	Air Conditioner	2	6	28	N	N	Excellent Blender	This is a unsatisfactory Microwave. I would not recommend it.	2022-08-06	negative
UK	8kGBwB1J1QxNr2	GFVJptasmsMlhMZG	wk6vU4znn7	4241700174	Blender Model cuDLt	Blender	2	98	97	N	N	Excellent Refrigerator	This is a unsatisfactory Microwave. I would not recommend it.	2016-07-30	negative
CA	yZ3ngLc5ERC7pK	jAER9HAT9PEjXzhs	uoDtxMalvJ	4407914354	Microwave Model UugUU	Air Conditioner	1	28	23	N	Y	Excellent Blender	This is a poor Toaster. I would not recommend it.	2012-07-12	neutral
US	7ovE3rp6zqqRZ1	2I75cdzToCa4gyk8	6Hbs97M2U9	9857034892	Microwave Model xSFU2	Air Conditioner	3	76	14	Y	N	Great Air Conditioner	This is a fantastic Microwave. I would not recommend it.	2013-02-25	neutral
UK	MsObiYPetaKt36	KX3RkMVtHR0NXi8O	6FZZ68Y2G7	6077106102	Toaster Model zpfdE	Microwave	1	65	79	N	Y	Excellent Refrigerator	This is a mediocre Toaster. I would recommend it.	2016-06-19	negative
UK	dqv5FXSnqKCA8f	1Hk2RUHY2Kn0b2eN	t0saLVndE5	2624452014	Refrigerator Model HBZqe	Blender	2	88	1	N	N	Terrible Refrigerator	This is a poor Air Conditioner. I would not recommend it.	2011-05-23	positive
FR	iuai7hh37ty1hh	CscqvdcXYoakWx2V	rTdubWVMn8	5473417858	Microwave Model 6AuGd	Toaster	5	2	95	Y	N	Terrible Air Conditioner	This is a excellent Air Conditioner. I would not recommend it.	2014-11-07	neutral
DE	WNu49HmwHj8VGp	jeXC9mLB85EpxLvW	pfUEymzFaB	2683144865	Microwave Model 2SZei	Microwave	4	95	46	N	N	Excellent Refrigerator	This is a poor Blender. I would recommend it.	2023-12-24	positive
DE	5IzuVh2PQeBHxR	xxYhBk127swb7o5i	MDfkCtvNH0	3215015863	Toaster Model sx9y1	Air Conditioner	3	61	71	N	Y	Excellent Toaster	This is a mediocre Blender. I would not recommend it.	2020-08-19	positive
UK	bsq3SdTPDW10nD	aVCJsLjHRrptQ8bb	k6dOjGmy5P	5166159585	Air Conditioner Model b78im	Blender	4	26	9	Y	N	Not good Air Conditioner	This is a poor Microwave. I would not recommend it.	2014-09-18	neutral
FR	kGTPXWH6f24gT1	FrcbZVaNvNg6tXk0	GxDBRXqUAD	6119493449	Air Conditioner Model eqRKa	Microwave	2	14	15	Y	Y	Great Microwave	This is a poor Air Conditioner. I would not recommend it.	2016-10-14	neutral
CA	qSboXlQQozO5FJ	ZxV31XKFlnR9vZJy	gyjdqbmGYj	3836614341	Air Conditioner Model iiSA0	Refrigerator	1	51	98	Y	N	Great Microwave	This is a mediocre Air Conditioner. I would recommend it.	2018-08-26	positive
UK	2mWvk6gxMBeU97	75syQ5yZsxcS36Dd	CVqgUrBnVU	5741129049	Blender Model Ojsev	Air Conditioner	1	76	55	N	Y	Not good Air Conditioner	This is a poor Air Conditioner. I would recommend it.	2020-03-16	positive
UK	FIBgpc1JU4RPpz	fQiS6k1exWiYMjtD	50pqKT5upW	3246300009	Air Conditioner Model HTM05	Toaster	3	48	12	Y	N	Terrible Air Conditioner	This is a fantastic Microwave. I would not recommend it.	2017-01-17	neutral
UK	FW3zC07Si0ZqJR	bfZWzNxeCiAAajkn	bQdCNnp9MZ	6679076390	Microwave Model BQrAd	Microwave	4	24	25	Y	N	Great Blender	This is a excellent Microwave. I would recommend it.	2022-08-08	neutral
DE	utpKqxBrey0qRu	ggTwMTuiYWCmTCDz	0eQMhuGatS	2010551189	Refrigerator Model Qg5a2	Microwave	4	13	70	N	Y	Average Blender	This is a mediocre Blender. I would recommend it.	2019-12-11	positive
CA	1QJqgc7tC1s74X	jJm628edbIdvV7hf	m51R3PpNcv	1551343213	Microwave Model KqTVM	Toaster	3	88	60	Y	Y	Not good Microwave	This is a fantastic Refrigerator. I would not recommend it.	2023-01-30	neutral
CA	AHjqzGPCxILK5a	1QsIGxazIsntEpKX	cMNWffzBDw	1505284157	Refrigerator Model E9zTz	Refrigerator	5	80	38	Y	N	Great Microwave	This is a excellent Microwave. I would not recommend it.	2011-06-28	negative
FR	whVga5moZiYITl	nFjYv19koFSnvpZz	Y7Nr3psDMB	8597560980	Toaster Model xRSGP	Refrigerator	2	23	83	N	N	Average Air Conditioner	This is a mediocre Microwave. I would not recommend it.	2010-04-04	negative
US	hCZoKIxSSKMKyf	nRaeMI0euUctczYE	emcfAn9ah1	8465835377	Refrigerator Model xCVe2	Air Conditioner	1	50	65	N	N	Terrible Air Conditioner	This is a excellent Blender. I would not recommend it.	2013-10-17	negative
US	3UOnh38Og7CpaA	Sa4UqClxAgUENKlP	kek3bhiXIc	7428263780	Microwave Model n3wU2	Refrigerator	1	81	52	N	Y	Terrible Toaster	This is a unsatisfactory Refrigerator. I would not recommend it.	2023-01-15	neutral
US	ZbM9valsI1lA5Q	5gS5eXKcVKGhnTab	Qdpsen6pVz	2252519685	Toaster Model ejIKa	Refrigerator	2	94	25	N	Y	Excellent Blender	This is a poor Microwave. I would recommend it.	2017-08-22	positive
DE	x8xovEopFaKkpP	41YkyYmC9Jsvbn46	mGkM07EbW1	9978493352	Toaster Model mdLxR	Refrigerator	5	74	59	Y	Y	Average Refrigerator	This is a poor Toaster. I would not recommend it.	2022-07-27	neutral
UK	HwXTyw8jUx2dA7	9tpfAQUwl2pamFL6	DLxNiuuRU4	9953178772	Refrigerator Model xEJzI	Air Conditioner	1	72	72	Y	Y	Excellent Air Conditioner	This is a excellent Air Conditioner. I would recommend it.	2019-02-07	positive
CA	CcsuoTL4CAnLQB	u12h4XjmS2ha5G2U	kIb66czYmy	7145367121	Blender Model WJzrl	Blender	2	92	37	N	Y	Excellent Refrigerator	This is a unsatisfactory Air Conditioner. I would recommend it.	2019-11-30	negative
DE	wOEEoaMd3QJy9L	rZkAXcWhRuJsKSZf	Rwv8bWimD9	7211570480	Microwave Model RXimT	Refrigerator	4	87	3	N	N	Excellent Refrigerator	This is a excellent Toaster. I would not recommend it.	2019-11-22	negative
CA	Z3nYWJUsBUWeI8	uLAWF4oIh3wOKy4G	2wXmixyxdH	8093297629	Refrigerator Model 6sTK9	Blender	4	34	47	Y	Y	Excellent Air Conditioner	This is a fantastic Toaster. I would recommend it.	2016-06-12	positive
